id,timestamp,statusSeverity,statusSeverityDescription
victoria,2019-12-22T18:55:27,10,Good Service
victoria,2019-12-22T14:21:56,10,Good Service
victoria,2019-12-22T18:05:12,10,Good Service
victoria,2019-12-22T21:02:35,10,Good Service
victoria,2019-12-22T17:27:45,10,Good Service
victoria,2019-12-22T18:58:20,10,Good Service
victoria,2019-12-23T02:59:26,20,Service Closed
victoria,2019-12-23T19:19:26,10,Good Service
victoria,2019-12-22T21:04:14,10,Good Service
victoria,2019-12-23T12:49:26,10,Good Service
victoria,2019-12-24T05:09:26,10,Good Service
victoria,2019-12-23T03:19:26,20,Service Closed
victoria,2019-12-23T19:39:26,10,Good Service
victoria,2019-12-22T21:05:27,10,Good Service
victoria,2019-12-23T12:59:26,10,Good Service
victoria,2019-12-24T05:29:26,10,Good Service
victoria,2019-12-23T03:39:26,20,Service Closed
victoria,2019-12-23T19:59:26,10,Good Service
victoria,2019-12-24T13:49:26,10,Good Service
victoria,2019-12-23T13:19:26,10,Good Service
victoria,2019-12-24T05:49:26,10,Good Service
victoria,2019-12-24T21:49:26,10,Good Service
victoria,2019-12-25T11:09:26,4,Planned Closure
victoria,2019-12-24T14:09:26,10,Good Service
victoria,2019-12-25T06:09:26,4,Planned Closure
victoria,2019-12-25T16:09:26,4,Planned Closure
victoria,2019-12-24T22:09:26,10,Good Service
victoria,2019-12-25T11:29:26,4,Planned Closure
victoria,2019-12-25T20:59:26,4,Planned Closure
victoria,2019-12-24T19:09:50,10,Good Service
victoria,2019-12-25T16:29:26,4,Planned Closure
victoria,2019-12-26T01:39:26,10,Good Service
victoria,2019-12-24T18:49:26,10,Good Service
victoria,2019-12-25T21:19:26,4,Planned Closure
victoria,2019-12-26T08:19:26,10,Good Service
victoria,2019-12-29T08:43:56,10,Good Service
victoria,2019-12-26T01:59:26,10,Good Service
victoria,2019-12-26T16:19:26,10,Good Service
victoria,2019-12-29T09:45:02,10,Good Service
victoria,2019-12-26T08:39:26,10,Good Service
victoria,2019-12-29T08:46:17,10,Good Service
victoria,2019-12-29T10:49:56,10,Good Service
victoria,2019-12-26T16:39:26,10,Good Service
victoria,2019-12-29T09:46:56,10,Good Service
victoria,2019-12-30T11:07:36,10,Good Service
victoria,2019-12-29T08:47:56,10,Good Service
victoria,2019-12-29T10:52:36,10,Good Service
victoria,2019-12-27T10:41:47,10,Good Service
victoria,2019-12-29T09:48:56,10,Good Service
victoria,2019-12-30T12:58:22,10,Good Service
district,2019-12-12T14:05:05.443Z,9,Minor Delays
victoria,2019-12-29T10:54:24,10,Good Service
victoria,2020-01-08T14:13:23,10,Good Service
district,2019-12-19T08:09:26,10,Good Service
victoria,2019-12-30T21:13:42,10,Good Service
district,2019-12-18T21:57:42,9,Minor Delays
district,2019-12-19T19:39:26,10,Good Service
victoria,2020-01-08T14:15:50,10,Good Service
district,2019-12-19T08:29:26,10,Good Service
central,2019-12-20T02:59:25,20,Service Closed
district,2019-12-18T21:59:26,9,Minor Delays
district,2019-12-19T19:59:25,10,Good Service
victoria,2020-01-08T14:17:28,10,Good Service
district,2019-12-19T08:49:26,10,Good Service
district,2019-12-20T07:19:26,10,Good Service
district,2019-12-21T06:29:26,10,Good Service
district,2019-12-19T20:19:26,10,Good Service
district,2019-12-20T18:59:26,10,Good Service
central,2019-12-20T03:29:25,20,Service Closed
district,2019-12-20T07:39:26,10,Good Service
district,2019-12-21T06:49:26,10,Good Service
district,2019-12-19T20:39:26,10,Good Service
district,2019-12-20T19:19:26,10,Good Service
district,2019-12-21T18:19:25,10,Good Service
district,2019-12-20T07:59:26,10,Good Service
district,2019-12-21T07:09:26,10,Good Service
district,2019-12-21T22:15:10,10,Good Service
district,2019-12-20T19:39:26,10,Good Service
district,2019-12-21T18:39:26,10,Good Service
district,2019-12-21T23:14:24,10,Good Service
district,2019-12-21T07:29:26,10,Good Service
district,2019-12-21T22:15:12,10,Good Service
district,2019-12-21T23:23:57,10,Good Service
district,2019-12-21T18:49:32,10,Good Service
district,2019-12-21T23:14:29,10,Good Service
district,2019-12-21T23:31:37,10,Good Service
district,2019-12-21T22:15:14,10,Good Service
district,2019-12-21T23:26:16,10,Good Service
district,2019-12-22T03:39:26,5,Part Closure
district,2019-12-21T23:14:56,10,Good Service
district,2019-12-21T23:31:44,10,Good Service
district,2019-12-22T09:49:26,5,Part Closure
district,2019-12-21T23:26:22,10,Good Service
district,2019-12-22T03:59:25,5,Part Closure
district,2019-12-22T12:35:43,10,Good Service
district,2019-12-21T23:30:31,10,Good Service
district,2019-12-22T10:09:25,5,Part Closure
district,2019-12-22T12:54:46,10,Good Service
district,2019-12-21T23:31:35,10,Good Service
district,2019-12-22T12:35:47,10,Good Service
district,2019-12-22T12:57:37,10,Good Service
district,2019-12-22T01:21:22,20,Service Closed
district,2019-12-22T12:54:50,10,Good Service
district,2019-12-22T14:11:52,10,Good Service
district,2019-12-22T12:36:31,10,Good Service
district,2019-12-22T12:57:40,10,Good Service
district,2019-12-22T14:53:32,10,Good Service
district,2019-12-22T12:54:52,10,Good Service
district,2019-12-22T14:11:54,10,Good Service
district,2019-12-22T12:36:34,10,Good Service
district,2019-12-22T12:57:44,10,Good Service
district,2019-12-22T14:53:59,10,Good Service
district,2019-12-22T12:54:54,10,Good Service
district,2019-12-22T14:11:57,10,Good Service
district,2019-12-22T17:50:57,10,Good Service
district,2019-12-22T12:57:46,10,Good Service
district,2019-12-22T15:09:26,10,Good Service
district,2019-12-22T18:45:17,10,Good Service
district,2019-12-23T01:29:25,20,Service Closed
district,2019-12-22T17:53:12,10,Good Service
district,2019-12-22T20:17:57,10,Good Service
district,2019-12-23T12:57:27,10,Good Service
district,2019-12-22T18:51:40,10,Good Service
district,2019-12-23T01:49:26,20,Service Closed
district,2019-12-22T17:54:22,10,Good Service
district,2019-12-22T20:19:25,10,Good Service
district,2019-12-23T13:09:26,10,Good Service
district,2019-12-22T18:51:45,10,Good Service
district,2019-12-23T02:09:25,20,Service Closed
central,2019-12-20T06:59:26,10,Good Service
district,2019-12-22T20:30:21,10,Good Service
district,2019-12-23T13:29:26,10,Good Service
district,2019-12-24T07:59:26,10,Good Service
district,2019-12-23T02:29:26,20,Service Closed
district,2019-12-23T20:59:26,10,Good Service
district,2019-12-24T17:29:25,10,Good Service
district,2019-12-23T13:49:26,10,Good Service
district,2019-12-24T08:19:25,10,Good Service
district,2019-12-25T01:44:13,20,Service Closed
district,2019-12-23T21:08:52,10,Good Service
district,2019-12-24T17:49:26,10,Good Service
district,2019-12-25T08:19:26,4,Planned Closure
district,2019-12-24T08:39:26,10,Good Service
district,2019-12-25T01:59:26,20,Service Closed
district,2019-12-23T17:48:15,10,Good Service
district,2019-12-24T13:20:27,10,Good Service
district,2019-12-25T08:39:25,4,Planned Closure
district,2019-12-25T21:09:26,4,Planned Closure
district,2019-12-24T14:52:20,10,Good Service
district,2019-12-25T14:59:26,4,Planned Closure
district,2019-12-26T03:49:27,20,Service Closed
district,2019-12-24T20:39:26,10,Good Service
district,2019-12-25T21:29:27,4,Planned Closure
district,2019-12-26T09:49:26,5,Part Closure
district,2019-12-25T15:19:26,4,Planned Closure
district,2019-12-26T04:09:25,20,Service Closed
district,2019-12-26T15:09:26,5,Part Closure
district,2019-12-29T09:14:04,5,Part Closure
district,2019-12-26T10:09:26,5,Part Closure
district,2019-12-29T05:59:33,5,Part Closure
district,2019-12-29T09:54:01,5,Part Closure
district,2019-12-26T15:29:26,5,Part Closure
district,2019-12-29T09:16:23,5,Part Closure
district,2019-12-29T10:38:56,5,Part Closure
district,2019-12-29T06:04:11,5,Part Closure
district,2019-12-29T09:56:33,5,Part Closure
district,2019-12-29T11:23:36,5,Part Closure
district,2019-12-28T16:01:22,10,Good Service
district,2019-12-29T10:41:35,5,Part Closure
district,2019-12-30T21:15:32,10,Good Service
district,2019-12-28T16:02:54,10,Good Service
district,2019-12-29T11:25:19,5,Part Closure
district,2020-01-08T14:10:26,9,Minor Delays
circle,2019-12-19T06:39:26,10,Good Service
district,2020-01-03T09:13:16,6,Severe Delays
district,2020-01-09T15:56:42,10,Good Service
circle,2019-12-19T18:29:25,10,Good Service
district,2020-01-08T14:12:22,9,Minor Delays
circle,2019-12-19T06:59:25,10,Good Service
circle,2019-12-20T05:59:25,10,Good Service
district,2020-01-10T05:27:20,10,Good Service
circle,2019-12-19T18:49:26,10,Good Service
district,2020-01-08T14:08:22,9,Minor Delays
circle,2019-12-19T07:19:26,10,Good Service
circle,2019-12-20T06:19:26,10,Good Service
circle,2019-12-21T04:29:26,10,Good Service
circle,2019-12-19T19:09:26,10,Good Service
circle,2019-12-20T17:39:26,10,Good Service
circle,2019-12-19T07:39:25,10,Good Service
circle,2019-12-20T06:39:26,10,Good Service
circle,2019-12-21T04:49:26,10,Good Service
circle,2019-12-21T22:03:13,10,Good Service
circle,2019-12-20T17:59:25,10,Good Service
circle,2019-12-21T16:19:25,10,Good Service
circle,2019-12-21T23:13:17,10,Good Service
circle,2019-12-21T05:09:25,10,Good Service
circle,2019-12-21T22:04:10,10,Good Service
circle,2019-12-20T18:19:26,6,Severe Delays
circle,2019-12-21T16:39:25,10,Good Service
circle,2019-12-21T23:13:20,10,Good Service
circle,2019-12-21T05:29:25,10,Good Service
circle,2019-12-21T22:05:17,10,Good Service
circle,2019-12-21T23:23:35,10,Good Service
circle,2019-12-21T16:59:26,10,Good Service
circle,2019-12-21T23:13:23,10,Good Service
circle,2019-12-21T23:30:48,10,Good Service
circle,2019-12-21T22:05:33,10,Good Service
circle,2019-12-21T23:23:41,10,Good Service
circle,2019-12-22T01:29:26,20,Service Closed
circle,2019-12-21T23:13:26,10,Good Service
circle,2019-12-21T23:30:52,10,Good Service
circle,2019-12-22T09:49:25,4,Planned Closure
circle,2019-12-21T23:23:44,10,Good Service
circle,2019-12-22T01:49:25,20,Service Closed
circle,2019-12-22T12:36:38,10,Good Service
circle,2019-12-21T23:30:57,10,Good Service
circle,2019-12-22T10:09:25,10,Good Service
circle,2019-12-22T12:54:58,10,Good Service
circle,2019-12-21T23:31:36,10,Good Service
circle,2019-12-22T12:36:40,10,Good Service
circle,2019-12-22T12:57:51,10,Good Service
circle,2019-12-22T02:19:26,20,Service Closed
circle,2019-12-22T12:55:23,10,Good Service
circle,2019-12-22T14:12:42,10,Good Service
circle,2019-12-22T12:36:44,10,Good Service
circle,2019-12-22T12:59:26,10,Good Service
circle,2019-12-22T15:13:53,10,Good Service
circle,2019-12-22T12:55:25,10,Good Service
circle,2019-12-22T14:12:44,10,Good Service
circle,2019-12-22T12:36:46,10,Good Service
circle,2019-12-22T13:01:00,10,Good Service
circle,2019-12-22T15:13:59,10,Good Service
circle,2019-12-22T12:55:27,10,Good Service
circle,2019-12-22T14:12:51,10,Good Service
circle,2019-12-22T17:55:45,10,Good Service
circle,2019-12-22T13:03:32,10,Good Service
circle,2019-12-22T15:14:04,10,Good Service
circle,2019-12-22T18:52:32,10,Good Service
central,2019-12-20T12:59:25,10,Good Service
circle,2019-12-22T17:55:47,10,Good Service
circle,2019-12-22T20:54:05,10,Good Service
circle,2019-12-22T15:14:14,10,Good Service
circle,2019-12-22T18:53:34,10,Good Service
circle,2019-12-23T03:49:26,20,Service Closed
circle,2019-12-22T17:55:54,10,Good Service
circle,2019-12-22T20:56:05,10,Good Service
circle,2019-12-23T15:09:26,10,Good Service
circle,2019-12-22T18:53:37,10,Good Service
circle,2019-12-23T04:09:25,20,Service Closed
circle,2019-12-22T17:55:58,10,Good Service
circle,2019-12-22T21:01:05,10,Good Service
circle,2019-12-23T15:29:26,10,Good Service
circle,2019-12-24T10:09:26,10,Good Service
circle,2019-12-23T04:29:26,20,Service Closed
circle,2019-12-23T22:49:26,10,Good Service
circle,2019-12-24T19:08:35,10,Good Service
circle,2019-12-23T15:49:25,10,Good Service
circle,2019-12-24T10:19:25,10,Good Service
circle,2019-12-25T04:09:26,20,Service Closed
circle,2019-12-23T23:09:26,10,Good Service
circle,2019-12-24T19:09:50,10,Good Service
circle,2019-12-25T11:19:26,4,Planned Closure
circle,2019-12-24T10:39:25,10,Good Service
circle,2019-12-25T04:29:26,20,Service Closed
circle,2019-12-23T23:29:26,10,Good Service
circle,2019-12-24T19:17:09,10,Good Service
circle,2019-12-25T11:39:26,4,Planned Closure
circle,2019-12-24T10:59:26,10,Good Service
circle,2019-12-25T04:49:26,4,Planned Closure
circle,2019-12-25T17:59:25,4,Planned Closure
circle,2019-12-26T07:49:26,3,Part Suspended
circle,2019-12-25T03:59:25,20,Service Closed
circle,2019-12-26T00:29:26,4,Planned Closure
circle,2019-12-26T14:29:26,10,Good Service
circle,2019-12-25T18:12:14,4,Planned Closure
circle,2019-12-26T08:09:25,3,Part Suspended
circle,2019-12-29T08:41:56,4,Planned Closure
circle,2019-12-26T00:39:26,4,Planned Closure
circle,2019-12-26T14:49:26,10,Good Service
circle,2019-12-29T09:41:10,4,Planned Closure
circle,2019-12-26T04:19:25,20,Service Closed
circle,2019-12-29T08:43:56,4,Planned Closure
circle,2019-12-29T10:46:56,4,Planned Closure
circle,2019-12-26T15:09:26,10,Good Service
circle,2019-12-29T09:43:10,4,Planned Closure
circle,2019-12-29T20:59:58,4,Planned Closure
circle,2019-12-29T08:46:17,4,Planned Closure
circle,2019-12-29T10:49:24,4,Planned Closure
circle,2020-01-08T14:20:58,10,Good Service
circle,2019-12-29T09:45:01,4,Planned Closure
circle,2019-12-30T11:07:35,10,Good Service
northern,2019-12-19T00:19:26,10,Good Service
circle,2019-12-29T10:51:26,4,Planned Closure
circle,2020-01-08T14:22:27,10,Good Service
northern,2019-12-19T10:49:26,10,Good Service
circle,2019-12-30T21:13:41,10,Good Service
northern,2019-12-19T00:39:26,10,Good Service
northern,2019-12-19T20:59:26,10,Good Service
circle,2020-01-08T14:24:28,10,Good Service
northern,2019-12-19T11:09:26,10,Good Service
northern,2019-12-20T06:49:26,10,Good Service
northern,2019-12-19T00:59:26,10,Good Service
northern,2019-12-19T21:19:26,10,Good Service
circle,2020-01-08T14:26:42,10,Good Service
northern,2019-12-19T11:29:26,10,Good Service
northern,2019-12-20T07:09:26,10,Good Service
northern,2019-12-18T21:57:51,10,Good Service
northern,2019-12-19T21:39:26,10,Good Service
northern,2019-12-20T16:49:26,10,Good Service
northern,2019-12-21T12:39:26,10,Good Service
northern,2019-12-20T07:29:26,10,Good Service
northern,2019-12-21T02:49:26,10,Good Service
northern,2019-12-21T20:21:10,10,Good Service
northern,2019-12-20T17:09:26,10,Good Service
northern,2019-12-21T12:59:26,10,Good Service
northern,2019-12-21T22:37:46,10,Good Service
northern,2019-12-21T03:09:26,10,Good Service
northern,2019-12-21T20:39:26,10,Good Service
northern,2019-12-20T17:29:26,10,Good Service
northern,2019-12-21T13:19:26,10,Good Service
northern,2019-12-21T22:38:01,10,Good Service
northern,2019-12-21T03:29:26,10,Good Service
northern,2019-12-21T20:59:26,10,Good Service
northern,2019-12-21T23:15:04,10,Good Service
northern,2019-12-21T23:30:58,10,Good Service
northern,2019-12-21T22:49:26,10,Good Service
northern,2019-12-21T23:26:17,10,Good Service
northern,2019-12-22T01:21:38,10,Good Service
northern,2019-12-21T23:15:06,10,Good Service
northern,2019-12-21T23:31:22,10,Good Service
northern,2019-12-22T10:29:27,10,Good Service
northern,2019-12-21T23:26:22,10,Good Service
northern,2019-12-22T01:21:40,10,Good Service
northern,2019-12-21T23:15:13,10,Good Service
northern,2019-12-21T23:31:26,10,Good Service
northern,2019-12-22T10:41:24,10,Good Service
northern,2019-12-21T23:26:26,10,Good Service
northern,2019-12-22T01:21:48,10,Good Service
northern,2019-12-22T12:36:45,10,Good Service
northern,2019-12-22T12:57:29,10,Good Service
northern,2019-12-22T10:41:30,10,Good Service
northern,2019-12-22T12:54:52,10,Good Service
northern,2019-12-22T14:06:47,10,Good Service
northern,2019-12-22T12:36:47,10,Good Service
northern,2019-12-22T12:57:31,10,Good Service
northern,2019-12-22T14:16:38,10,Good Service
northern,2019-12-22T12:54:54,10,Good Service
northern,2019-12-22T14:07:34,10,Good Service
northern,2019-12-22T12:36:50,10,Good Service
northern,2019-12-22T12:57:33,10,Good Service
northern,2019-12-22T14:16:40,10,Good Service
northern,2019-12-22T12:54:56,10,Good Service
northern,2019-12-22T14:07:38,10,Good Service
northern,2019-12-22T16:59:26,10,Good Service
northern,2019-12-22T18:52:30,10,Good Service
northern,2019-12-22T14:16:57,10,Good Service
northern,2019-12-22T17:57:00,10,Good Service
northern,2019-12-22T20:29:26,10,Good Service
northern,2019-12-22T17:19:26,10,Good Service
northern,2019-12-22T18:53:33,10,Good Service
northern,2019-12-23T00:39:27,10,Good Service
northern,2019-12-22T17:57:03,10,Good Service
northern,2019-12-22T20:32:57,10,Good Service
northern,2019-12-22T17:23:54,10,Good Service
northern,2019-12-22T18:53:37,10,Good Service
northern,2019-12-23T00:59:26,10,Good Service
northern,2019-12-22T17:56:31,10,Good Service
northern,2019-12-22T20:44:54,10,Good Service
northern,2019-12-23T10:39:26,10,Good Service
northern,2019-12-24T02:29:26,20,Service Closed
northern,2019-12-23T01:19:26,20,Service Closed
northern,2019-12-23T18:01:14,10,Good Service
northern,2019-12-24T12:09:26,10,Good Service
northern,2019-12-23T10:59:26,9,Minor Delays
northern,2019-12-24T02:49:26,20,Service Closed
central,2019-12-20T20:39:26,10,Good Service
northern,2019-12-23T18:09:26,10,Good Service
northern,2019-12-24T12:19:26,10,Good Service
northern,2019-12-23T11:19:26,10,Good Service
northern,2019-12-24T03:09:26,20,Service Closed
northern,2019-12-24T19:17:09,10,Good Service
northern,2019-12-23T18:29:26,10,Good Service
northern,2019-12-24T12:39:26,10,Good Service
northern,2019-12-25T03:19:26,20,Service Closed
northern,2019-12-25T14:39:26,4,Planned Closure
northern,2019-12-24T19:23:19,10,Good Service
northern,2019-12-25T09:49:26,4,Planned Closure
northern,2019-12-25T19:39:26,4,Planned Closure
northern,2019-12-25T03:39:26,20,Service Closed
northern,2019-12-25T14:59:26,4,Planned Closure
northern,2019-12-26T00:29:26,4,Planned Closure
northern,2019-12-26T09:39:26,5,Part Closure
northern,2019-12-25T06:29:26,4,Planned Closure
northern,2019-12-26T05:59:26,5,Part Closure
northern,2019-12-26T13:19:26,5,Part Closure
northern,2019-12-25T03:59:26,20,Service Closed
northern,2019-12-26T09:59:26,5,Part Closure
northern,2019-12-27T12:35:56,10,Good Service
northern,2019-12-29T09:48:56,10,Good Service
northern,2019-12-26T13:38:55,5,Part Closure
northern,2019-12-29T08:50:14,10,Good Service
northern,2019-12-29T10:55:10,10,Good Service
northern,2019-12-27T12:42:38,10,Good Service
northern,2019-12-29T09:50:56,10,Good Service
northern,2020-01-03T09:12:47,10,Good Service
northern,2019-12-29T08:52:36,10,Good Service
northern,2019-12-29T10:57:36,10,Good Service
northern,2020-01-08T14:15:50,10,Good Service
northern,2019-12-29T09:53:22,10,Good Service
northern,2020-01-03T09:13:16,10,Good Service
northern,2019-12-29T08:53:56,10,Good Service
northern,2019-12-29T10:59:24,10,Good Service
northern,2020-01-08T14:17:28,10,Good Service
hammersmith-city,2019-12-19T08:29:26,10,Good Service
northern,2020-01-08T07:15:24,10,Good Service
hammersmith-city,2019-12-18T21:57:50,10,Good Service
hammersmith-city,2019-12-19T20:09:26,10,Good Service
northern,2020-01-08T14:19:43,10,Good Service
hammersmith-city,2019-12-19T08:49:26,10,Good Service
hammersmith-city,2019-12-20T07:19:26,10,Good Service
hammersmith-city,2019-12-18T22:09:26,10,Good Service
hammersmith-city,2019-12-19T20:29:25,10,Good Service
central,2019-12-20T23:09:25,10,Good Service
hammersmith-city,2019-12-19T09:09:26,10,Good Service
hammersmith-city,2019-12-20T07:39:26,10,Good Service
hammersmith-city,2019-12-18T22:29:26,10,Good Service
hammersmith-city,2019-12-19T20:49:25,10,Good Service
hammersmith-city,2019-12-20T18:59:26,6,Severe Delays
hammersmith-city,2019-12-19T09:29:26,10,Good Service
hammersmith-city,2019-12-20T07:59:26,10,Good Service
hammersmith-city,2019-12-21T03:49:26,20,Service Closed
hammersmith-city,2019-12-21T21:40:27,10,Good Service
hammersmith-city,2019-12-20T19:19:26,6,Severe Delays
hammersmith-city,2019-12-21T14:19:26,10,Good Service
hammersmith-city,2019-12-21T23:11:23,10,Good Service
hammersmith-city,2019-12-21T04:09:26,20,Service Closed
hammersmith-city,2019-12-21T21:49:26,10,Good Service
hammersmith-city,2019-12-20T19:39:26,6,Severe Delays
hammersmith-city,2019-12-21T14:39:26,10,Good Service
hammersmith-city,2019-12-21T23:12:09,10,Good Service
central,2019-12-21T00:09:26,10,Good Service
hammersmith-city,2019-12-21T22:02:43,10,Good Service
hammersmith-city,2019-12-21T23:20:37,10,Good Service
hammersmith-city,2019-12-21T14:59:26,10,Good Service
hammersmith-city,2019-12-21T23:12:25,10,Good Service
hammersmith-city,2019-12-21T23:30:37,10,Good Service
hammersmith-city,2019-12-21T22:02:55,10,Good Service
hammersmith-city,2019-12-21T23:20:39,10,Good Service
hammersmith-city,2019-12-22T01:21:20,20,Service Closed
hammersmith-city,2019-12-21T23:12:30,10,Good Service
hammersmith-city,2019-12-21T23:30:40,10,Good Service
hammersmith-city,2019-12-22T07:29:26,5,Part Closure
hammersmith-city,2019-12-21T23:22:11,10,Good Service
hammersmith-city,2019-12-22T01:21:22,20,Service Closed
hammersmith-city,2019-12-22T11:09:26,10,Good Service
hammersmith-city,2019-12-21T23:28:12,10,Good Service
hammersmith-city,2019-12-22T05:09:26,5,Part Closure
hammersmith-city,2019-12-22T12:52:37,10,Good Service
hammersmith-city,2019-12-22T13:03:59,10,Good Service
hammersmith-city,2019-12-22T11:29:25,10,Good Service
hammersmith-city,2019-12-22T12:55:52,10,Good Service
hammersmith-city,2019-12-22T00:59:26,10,Good Service
hammersmith-city,2019-12-22T12:52:39,10,Good Service
hammersmith-city,2019-12-22T13:04:01,10,Good Service
hammersmith-city,2019-12-22T01:20:15,20,Service Closed
hammersmith-city,2019-12-22T12:55:54,10,Good Service
hammersmith-city,2019-12-22T14:16:26,10,Good Service
hammersmith-city,2019-12-22T12:52:53,10,Good Service
hammersmith-city,2019-12-22T13:12:12,10,Good Service
hammersmith-city,2019-12-22T17:23:44,10,Good Service
hammersmith-city,2019-12-22T12:55:56,10,Good Service
hammersmith-city,2019-12-22T14:16:30,10,Good Service
central,2019-12-21T01:59:26,10,Good Service
hammersmith-city,2019-12-22T13:12:17,10,Good Service
hammersmith-city,2019-12-22T17:25:18,10,Good Service
hammersmith-city,2019-12-22T19:00:05,10,Good Service
hammersmith-city,2019-12-22T14:16:36,10,Good Service
hammersmith-city,2019-12-22T17:59:41,10,Good Service
hammersmith-city,2019-12-22T22:09:26,10,Good Service
hammersmith-city,2019-12-22T17:25:20,10,Good Service
hammersmith-city,2019-12-22T19:00:27,10,Good Service
hammersmith-city,2019-12-23T07:09:26,10,Good Service
hammersmith-city,2019-12-22T18:05:14,10,Good Service
hammersmith-city,2019-12-22T22:10:48,10,Good Service
central,2019-12-21T02:39:26,10,Good Service
hammersmith-city,2019-12-22T19:00:30,10,Good Service
hammersmith-city,2019-12-23T07:29:26,10,Good Service
hammersmith-city,2019-12-22T18:05:56,10,Good Service
hammersmith-city,2019-12-22T22:19:26,10,Good Service
hammersmith-city,2019-12-23T17:11:31,10,Good Service
hammersmith-city,2019-12-22T19:09:26,10,Good Service
hammersmith-city,2019-12-23T07:49:27,10,Good Service
hammersmith-city,2019-12-24T02:09:26,20,Service Closed
central,2019-12-21T03:09:25,10,Good Service
hammersmith-city,2019-12-23T17:19:26,10,Good Service
hammersmith-city,2019-12-24T12:59:26,10,Good Service
hammersmith-city,2019-12-23T08:09:26,10,Good Service
hammersmith-city,2019-12-24T02:29:26,20,Service Closed
hammersmith-city,2019-12-24T21:29:26,10,Good Service
hammersmith-city,2019-12-23T17:39:26,10,Good Service
hammersmith-city,2019-12-24T13:09:33,10,Good Service
hammersmith-city,2019-12-25T06:29:25,4,Planned Closure
hammersmith-city,2019-12-24T02:49:26,20,Service Closed
hammersmith-city,2019-12-24T21:49:26,10,Good Service
hammersmith-city,2019-12-25T12:59:26,4,Planned Closure
hammersmith-city,2019-12-24T13:19:26,10,Good Service
hammersmith-city,2019-12-25T06:49:26,4,Planned Closure
hammersmith-city,2019-12-25T19:19:26,4,Planned Closure
hammersmith-city,2019-12-24T16:59:26,10,Good Service
hammersmith-city,2019-12-25T13:19:26,4,Planned Closure
hammersmith-city,2019-12-26T01:49:26,10,Good Service
hammersmith-city,2019-12-28T11:11:29,9,Minor Delays
hammersmith-city,2019-12-25T19:39:26,4,Planned Closure
hammersmith-city,2019-12-26T09:59:26,10,Good Service
hammersmith-city,2019-12-29T09:00:01,5,Part Closure
hammersmith-city,2019-12-26T02:09:26,10,Good Service
hammersmith-city,2019-12-28T15:54:54,10,Good Service
hammersmith-city,2019-12-29T09:49:56,5,Part Closure
hammersmith-city,2019-12-26T10:19:26,10,Good Service
hammersmith-city,2019-12-29T09:01:59,5,Part Closure
hammersmith-city,2019-12-29T10:44:56,5,Part Closure
hammersmith-city,2019-12-28T15:55:22,10,Good Service
hammersmith-city,2019-12-29T09:52:02,5,Part Closure
hammersmith-city,2019-12-29T12:42:06,5,Part Closure
hammersmith-city,2019-12-29T09:04:18,5,Part Closure
hammersmith-city,2019-12-29T10:46:56,5,Part Closure
central,2019-12-21T04:59:25,10,Good Service
hammersmith-city,2019-12-29T09:54:02,5,Part Closure
hammersmith-city,2019-12-29T14:59:01,5,Part Closure
hammersmith-city,2020-01-09T10:00:53,10,Good Service
hammersmith-city,2019-12-29T10:49:24,5,Part Closure
hammersmith-city,2020-01-08T13:58:02,10,Good Service
bakerloo,2019-12-19T07:59:25,10,Good Service
hammersmith-city,2019-12-29T15:13:39,5,Part Closure
hammersmith-city,2020-01-09T15:56:13,10,Good Service
bakerloo,2019-12-19T19:29:25,10,Good Service
hammersmith-city,2020-01-08T13:58:41,10,Good Service
bakerloo,2019-12-19T08:19:25,10,Good Service
bakerloo,2019-12-20T06:59:25,10,Good Service
hammersmith-city,2020-01-10T05:27:19,10,Good Service
bakerloo,2019-12-19T19:49:25,10,Good Service
hammersmith-city,2020-01-08T14:00:27,10,Good Service
bakerloo,2019-12-19T08:39:25,10,Good Service
bakerloo,2019-12-20T07:19:25,10,Good Service
hammersmith-city,2020-01-10T05:43:22,10,Good Service
bakerloo,2019-12-19T20:09:25,10,Good Service
bakerloo,2019-12-20T18:39:25,10,Good Service
bakerloo,2019-12-21T17:59:25,10,Good Service
bakerloo,2019-12-20T07:39:25,10,Good Service
bakerloo,2019-12-21T06:29:26,10,Good Service
bakerloo,2019-12-19T20:29:25,10,Good Service
bakerloo,2019-12-20T18:59:25,10,Good Service
bakerloo,2019-12-21T18:19:25,10,Good Service
bakerloo,2019-12-20T07:59:26,10,Good Service
bakerloo,2019-12-21T06:49:25,10,Good Service
bakerloo,2019-12-21T22:09:25,10,Good Service
bakerloo,2019-12-20T19:19:25,10,Good Service
bakerloo,2019-12-21T18:39:25,10,Good Service
bakerloo,2019-12-21T23:13:40,10,Good Service
bakerloo,2019-12-21T07:09:25,10,Good Service
bakerloo,2019-12-21T22:11:54,10,Good Service
bakerloo,2019-12-20T19:39:25,9,Minor Delays
bakerloo,2019-12-21T18:49:31,10,Good Service
bakerloo,2019-12-21T23:14:13,10,Good Service
bakerloo,2019-12-21T23:30:58,10,Good Service
bakerloo,2019-12-21T22:15:08,10,Good Service
bakerloo,2019-12-21T23:23:47,10,Good Service
bakerloo,2019-12-22T02:19:25,20,Service Closed
bakerloo,2019-12-21T23:14:26,10,Good Service
bakerloo,2019-12-21T23:31:24,10,Good Service
bakerloo,2019-12-22T11:59:25,10,Good Service
bakerloo,2019-12-21T23:23:52,10,Good Service
